trial_id,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,best_round,cv_logloss_mean,cv_logloss_std,cv_accuracy_mean,cv_accuracy_std
81,0.8997051994545213,0.004478200204192239,0.0015941421165466322,7,11,418,2.4864154010257734e-05,0.0010271130302169293,0.9341505535177934,20,2.269743393631476,0.0016683543649780063,0.45436320754716975,0.02940698222221361
82,0.5422585038403409,0.0023741204028445767,0.2773819309332313,8,8,313,1.333671277287067e-06,2.525878835808015,0.7656328769867671,52,1.151493668684285,0.10033500816072542,0.6133018867924529,0.021912700183552986
83,0.8602580306957324,3.639755932748574e-08,0.0023225637570547,4,7,102,1.139886313566193,0.19536283624291775,0.7660567426326579,102,2.095861459642461,0.015308822536213898,0.49691037735849053,0.043326851848889694
84,0.553586005669888,0.00010634358609575454,0.020862077353345027,8,9,218,2.4863225446588643e-05,0.0012298756020598938,0.6610395827915891,102,1.4587527822328252,0.058547942827760775,0.585809748427673,0.03950023050965713
85,0.6057240034982723,8.860866014059985e-06,0.0019800006017055925,2,13,311,0.00018438664953177982,0.03889063406499766,0.8244114201457879,27,2.2622206622268424,0.002798734498549076,0.43809748427672957,0.04107145323212306
86,0.739791050877125,0.0018104867985068512,0.0668649639440978,8,8,523,7.672482668451368e-05,0.0037255679199804524,0.6418879528993622,84,1.1960955105133284,0.07588105532398738,0.6133018867924528,0.01664456155428202
87,0.6815411481993175,0.006505117896694046,0.025935048842942725,9,11,464,9.400183500618412e-06,15.144380389982613,0.5037671815670374,50,1.9364472537258137,0.01988492264329675,0.486941823899371,0.04034379789262256
88,0.6126663988562642,1.941830763231045e-05,0.01615712280212839,7,11,545,3.680073716668427e-06,0.0059733038706600424,0.9483827123132126,144,1.4103417377644833,0.05977297799643482,0.5820204402515723,0.027166649194338297
89,0.5401168728308211,0.0005255360422674464,0.010389692713301752,5,8,322,1.1735250562336812,0.3791532290893199,0.9586978065427658,124,1.6285718099927564,0.04651213241693413,0.5695283018867925,0.03955538147947993
90,0.5026500031988027,5.964917845140241,0.016430252277127626,7,3,161,2.31410948358103,0.3109531654044197,0.7858063447349499,36,1.9581776359836636,0.027548311593068763,0.5144654088050314,0.04551227535057684
91,0.6399895468301421,0.08422410384447676,0.002906230425492398,7,4,374,6.245430014109046e-07,1.9781896025579904,0.7649200115905583,46,2.177444939717369,0.008764944244463946,0.5482625786163522,0.04480573726662528
92,0.8536150478222222,0.08128595509637193,0.0016452365883042213,7,11,455,7.68740442607432e-06,0.4559178950926272,0.6846152407549481,20,2.275289708179123,0.0018458927867384557,0.4493553459119497,0.03623103999292852
93,0.7271339861095498,0.0008658208928840391,0.022895298157465493,3,13,267,0.19447779091756484,0.013805657272427805,0.8407513611119646,173,1.312570302799379,0.06806650145719766,0.5857389937106918,0.015297202861020945
94,0.8801139299448433,0.002294820207373801,0.014728258563897414,8,3,193,9.12626869345765e-08,6.438874987266253,0.8729872627743591,76,1.6882800576601575,0.040681877591694206,0.5682861635220127,0.037779042038739157
95,0.7042591464679584,2.49139508820249,0.2848737732944444,3,12,582,3.967038417701772e-08,2.080113397747583,0.787236556589956,33,1.2871463749342182,0.07942596477515329,0.5732625786163521,0.02959180902189394
96,0.920914388379136,1.8111373615781165e-07,0.09331974886690086,7,12,385,0.2668050774775723,0.006832155279602248,0.6178458730324998,90,1.2265990278658416,0.08385450690569607,0.5945283018867924,0.016604611095944435
97,0.8168792818600886,1.481819051598114,0.006070958647528201,3,9,501,0.22356043976512863,0.09248264303873184,0.6884722147124538,40,2.110343292200903,0.013226230209605746,0.4869261006289307,0.04030203174415863
98,0.7313398928348032,5.157044363904152e-06,0.07110810186067928,8,1,252,1.5785635351201025e-05,0.05658650569813519,0.765928739844087,67,1.102591182396384,0.08807909986491975,0.6546069182389938,0.027896106155123782
99,0.5333095561954084,1.1514060797505527e-06,0.022115846422169818,7,6,166,0.004460386345450839,0.03158006690092348,0.5696360363316937,166,1.2535736582765016,0.07192664771722249,0.6070676100628931,0.029777757225199503
