MFCC_N,K_N,TEST_SIZE,RANDOM_STATE,ACCURACY
6,5,0.3,0,0.54
6,5,0.3,42,0.5366666666666666
6,5,0.3,99,0.54
6,5,0.4,0,0.5275
6,5,0.4,42,0.535
6,5,0.4,99,0.53
6,6,0.1,0,0.58
6,6,0.1,42,0.61
6,6,0.1,99,0.61
6,6,0.2,0,0.57
6,6,0.2,42,0.55
6,6,0.2,99,0.565
6,6,0.3,0,0.5433333333333333
6,6,0.3,42,0.5366666666666666
6,6,0.3,99,0.5366666666666666
6,6,0.4,0,0.545
6,6,0.4,42,0.525
6,6,0.4,99,0.53
6,7,0.1,0,0.56
6,7,0.1,42,0.57
6,7,0.1,99,0.6
6,7,0.2,0,0.56
6,7,0.2,42,0.565
6,7,0.2,99,0.59
6,7,0.3,0,0.5366666666666666
6,7,0.3,42,0.53
6,7,0.3,99,0.56
6,7,0.4,0,0.5475
6,7,0.4,42,0.5275
6,7,0.4,99,0.5375
6,8,0.1,0,0.6
6,8,0.1,42,0.55
6,8,0.1,99,0.59
6,8,0.2,0,0.545
6,8,0.2,42,0.555
6,8,0.2,99,0.57
6,8,0.3,0,0.53
6,8,0.3,42,0.5366666666666666
6,8,0.3,99,0.5533333333333333
6,8,0.4,0,0.5375
6,8,0.4,42,0.55
6,8,0.4,99,0.55
6,9,0.1,0,0.57
6,9,0.1,42,0.54
6,9,0.1,99,0.61
6,9,0.2,0,0.56
6,9,0.2,42,0.555
6,9,0.2,99,0.575
6,9,0.3,0,0.52
6,9,0.3,42,0.5366666666666666
6,9,0.3,99,0.5533333333333333
6,9,0.4,0,0.5325
6,9,0.4,42,0.5325
6,9,0.4,99,0.53
6,10,0.1,0,0.56
6,10,0.1,42,0.54
6,10,0.1,99,0.62
6,10,0.2,0,0.565
6,10,0.2,42,0.535
6,10,0.2,99,0.605
6,10,0.3,0,0.53
6,10,0.3,42,0.56
6,10,0.3,99,0.5466666666666666
6,10,0.4,0,0.54
6,10,0.4,42,0.565
6,10,0.4,99,0.54
6,11,0.1,0,0.58
6,11,0.1,42,0.56
6,11,0.1,99,0.61
6,11,0.2,0,0.55
6,11,0.2,42,0.53
6,11,0.2,99,0.59
6,11,0.3,0,0.5266666666666666
6,11,0.3,42,0.53
6,11,0.3,99,0.56
6,11,0.4,0,0.535
6,11,0.4,42,0.555
6,11,0.4,99,0.55
6,12,0.1,0,0.58
6,12,0.1,42,0.51
6,12,0.1,99,0.61
6,12,0.2,0,0.55
6,12,0.2,42,0.575
6,12,0.2,99,0.595
6,12,0.3,0,0.53
6,12,0.3,42,0.54
6,12,0.3,99,0.57
6,12,0.4,0,0.535
6,12,0.4,42,0.5525
6,12,0.4,99,0.5525
6,13,0.1,0,0.6
6,13,0.1,42,0.5
6,13,0.1,99,0.6
6,13,0.2,0,0.56
6,13,0.2,42,0.535
6,13,0.2,99,0.6
6,13,0.3,0,0.5233333333333333
6,13,0.3,42,0.5533333333333333
6,13,0.3,99,0.57
6,13,0.4,0,0.5525
6,13,0.4,42,0.5575
6,13,0.4,99,0.5475
6,14,0.1,0,0.59
6,14,0.1,42,0.52
6,14,0.1,99,0.62
6,14,0.2,0,0.555
6,14,0.2,42,0.555
6,14,0.2,99,0.59
6,14,0.3,0,0.5533333333333333
6,14,0.3,42,0.5333333333333333
6,14,0.3,99,0.57
6,14,0.4,0,0.555
6,14,0.4,42,0.55
6,14,0.4,99,0.5425
6,15,0.1,0,0.58
6,15,0.1,42,0.54
6,15,0.1,99,0.63
6,15,0.2,0,0.565
6,15,0.2,42,0.56
6,15,0.2,99,0.59
6,15,0.3,0,0.5433333333333333
6,15,0.3,42,0.5366666666666666
6,15,0.3,99,0.56
6,15,0.4,0,0.55
6,15,0.4,42,0.5375
6,15,0.4,99,0.545
6,16,0.1,0,0.58
6,16,0.1,42,0.54
6,16,0.1,99,0.59
6,16,0.2,0,0.575
6,16,0.2,42,0.55
6,16,0.2,99,0.59
6,16,0.3,0,0.53
6,16,0.3,42,0.53
6,16,0.3,99,0.5633333333333334
6,16,0.4,0,0.5625
6,16,0.4,42,0.56
6,16,0.4,99,0.55
6,17,0.1,0,0.58
6,17,0.1,42,0.56
6,17,0.1,99,0.61
6,17,0.2,0,0.58
6,17,0.2,42,0.55
6,17,0.2,99,0.595
6,17,0.3,0,0.5333333333333333
6,17,0.3,42,0.54
6,17,0.3,99,0.5666666666666667
6,17,0.4,0,0.5625
6,17,0.4,42,0.5475
6,17,0.4,99,0.5525
6,18,0.1,0,0.62
6,18,0.1,42,0.52
6,18,0.1,99,0.62
6,18,0.2,0,0.565
6,18,0.2,42,0.535
6,18,0.2,99,0.615
6,18,0.3,0,0.5466666666666666
6,18,0.3,42,0.53
6,18,0.3,99,0.57
6,18,0.4,0,0.5475
6,18,0.4,42,0.55
6,18,0.4,99,0.5425
6,19,0.1,0,0.62
6,19,0.1,42,0.49
6,19,0.1,99,0.65
6,19,0.2,0,0.575
6,19,0.2,42,0.56
6,19,0.2,99,0.62
6,19,0.3,0,0.55
6,19,0.3,42,0.5366666666666666
6,19,0.3,99,0.5466666666666666
6,19,0.4,0,0.545
6,19,0.4,42,0.57
6,19,0.4,99,0.56
6,20,0.1,0,0.61
6,20,0.1,42,0.5
6,20,0.1,99,0.63
6,20,0.2,0,0.57
6,20,0.2,42,0.525
6,20,0.2,99,0.595
6,20,0.3,0,0.5366666666666666
6,20,0.3,42,0.5466666666666666
6,20,0.3,99,0.55
6,20,0.4,0,0.545
6,20,0.4,42,0.56
6,20,0.4,99,0.545
6,21,0.1,0,0.59
6,21,0.1,42,0.53
6,21,0.1,99,0.63
6,21,0.2,0,0.545
6,21,0.2,42,0.535
6,21,0.2,99,0.61
6,21,0.3,0,0.54
6,21,0.3,42,0.5466666666666666
6,21,0.3,99,0.5533333333333333
6,21,0.4,0,0.5375
6,21,0.4,42,0.55
6,21,0.4,99,0.545
6,22,0.1,0,0.6
6,22,0.1,42,0.53
6,22,0.1,99,0.63
6,22,0.2,0,0.545
6,22,0.2,42,0.53
6,22,0.2,99,0.595
6,22,0.3,0,0.54
6,22,0.3,42,0.5533333333333333
6,22,0.3,99,0.56
6,22,0.4,0,0.5325
6,22,0.4,42,0.5525
6,22,0.4,99,0.53
6,23,0.1,0,0.58
6,23,0.1,42,0.54
6,23,0.1,99,0.63
6,23,0.2,0,0.55
6,23,0.2,42,0.53
6,23,0.2,99,0.6
6,23,0.3,0,0.5366666666666666
6,23,0.3,42,0.5433333333333333
6,23,0.3,99,0.5733333333333334
6,23,0.4,0,0.5275
6,23,0.4,42,0.53
6,23,0.4,99,0.5225
6,24,0.1,0,0.59
6,24,0.1,42,0.55
6,24,0.1,99,0.63
6,24,0.2,0,0.555
6,24,0.2,42,0.52
6,24,0.2,99,0.615
6,24,0.3,0,0.5533333333333333
6,24,0.3,42,0.55
6,24,0.3,99,0.5566666666666666
6,24,0.4,0,0.52
6,24,0.4,42,0.53
6,24,0.4,99,0.5125
6,25,0.1,0,0.58
6,25,0.1,42,0.52
6,25,0.1,99,0.61
6,25,0.2,0,0.56
6,25,0.2,42,0.53
6,25,0.2,99,0.615
6,25,0.3,0,0.5533333333333333
6,25,0.3,42,0.5566666666666666
6,25,0.3,99,0.56
6,25,0.4,0,0.505
6,25,0.4,42,0.54
6,25,0.4,99,0.5225
6,26,0.1,0,0.59
6,26,0.1,42,0.5
6,26,0.1,99,0.61
6,26,0.2,0,0.555
6,26,0.2,42,0.52
6,26,0.2,99,0.61
6,26,0.3,0,0.53
6,26,0.3,42,0.5433333333333333
6,26,0.3,99,0.5466666666666666
6,26,0.4,0,0.495
6,26,0.4,42,0.5525
6,26,0.4,99,0.525
6,27,0.1,0,0.58
6,27,0.1,42,0.52
6,27,0.1,99,0.62
6,27,0.2,0,0.56
6,27,0.2,42,0.525
6,27,0.2,99,0.59
6,27,0.3,0,0.5366666666666666
6,27,0.3,42,0.53
6,27,0.3,99,0.5366666666666666
6,27,0.4,0,0.5
6,27,0.4,42,0.54
6,27,0.4,99,0.52
6,28,0.1,0,0.6
6,28,0.1,42,0.52
6,28,0.1,99,0.61
6,28,0.2,0,0.56
6,28,0.2,42,0.52
6,28,0.2,99,0.585
6,28,0.3,0,0.5333333333333333
6,28,0.3,42,0.5366666666666666
6,28,0.3,99,0.54
6,28,0.4,0,0.51
6,28,0.4,42,0.535
6,28,0.4,99,0.53
6,29,0.1,0,0.59
6,29,0.1,42,0.48
6,29,0.1,99,0.63
6,29,0.2,0,0.56
6,29,0.2,42,0.525
6,29,0.2,99,0.6
6,29,0.3,0,0.53
6,29,0.3,42,0.5433333333333333
6,29,0.3,99,0.53
6,29,0.4,0,0.4925
6,29,0.4,42,0.54
6,29,0.4,99,0.5225
6,30,0.1,0,0.59
6,30,0.1,42,0.51
6,30,0.1,99,0.6
6,30,0.2,0,0.55
6,30,0.2,42,0.535
6,30,0.2,99,0.585
6,30,0.3,0,0.5166666666666667
6,30,0.3,42,0.5366666666666666
6,30,0.3,99,0.53
6,30,0.4,0,0.4925
6,30,0.4,42,0.53
6,30,0.4,99,0.515
7,1,0.1,0,0.59
7,1,0.1,42,0.6
7,1,0.1,99,0.64
7,1,0.2,0,0.585
7,1,0.2,42,0.55
7,1,0.2,99,0.595
7,1,0.3,0,0.5533333333333333
7,1,0.3,42,0.5633333333333334
7,1,0.3,99,0.5666666666666667
7,1,0.4,0,0.5625
7,1,0.4,42,0.525
7,1,0.4,99,0.5425
7,2,0.1,0,0.51
7,2,0.1,42,0.57
7,2,0.1,99,0.61
7,2,0.2,0,0.515
7,2,0.2,42,0.515
7,2,0.2,99,0.58
7,2,0.3,0,0.5166666666666667
7,2,0.3,42,0.5266666666666666
7,2,0.3,99,0.53
7,2,0.4,0,0.53
7,2,0.4,42,0.5125
7,2,0.4,99,0.535
7,3,0.1,0,0.59
7,3,0.1,42,0.53
7,3,0.1,99,0.63
7,3,0.2,0,0.57
7,3,0.2,42,0.51
7,3,0.2,99,0.615
7,3,0.3,0,0.5433333333333333
7,3,0.3,42,0.5233333333333333
7,3,0.3,99,0.5733333333333334
7,3,0.4,0,0.5525
7,3,0.4,42,0.5325
7,3,0.4,99,0.585
7,4,0.1,0,0.61
7,4,0.1,42,0.6
7,4,0.1,99,0.65
7,4,0.2,0,0.575
7,4,0.2,42,0.565
7,4,0.2,99,0.635
7,4,0.3,0,0.5733333333333334
7,4,0.3,42,0.5533333333333333
7,4,0.3,99,0.6
7,4,0.4,0,0.5625
7,4,0.4,42,0.5625
7,4,0.4,99,0.5875
7,5,0.1,0,0.59
7,5,0.1,42,0.6
7,5,0.1,99,0.65
7,5,0.2,0,0.58
7,5,0.2,42,0.565
7,5,0.2,99,0.645
7,5,0.3,0,0.5666666666666667
7,5,0.3,42,0.53
7,5,0.3,99,0.5866666666666667
7,5,0.4,0,0.5575
7,5,0.4,42,0.555
7,5,0.4,99,0.58
7,6,0.1,0,0.64
7,6,0.1,42,0.58
7,6,0.1,99,0.67
7,6,0.2,0,0.605
7,6,0.2,42,0.565
7,6,0.2,99,0.63
7,6,0.3,0,0.5633333333333334
7,6,0.3,42,0.5466666666666666
7,6,0.3,99,0.5733333333333334
7,6,0.4,0,0.5525
7,6,0.4,42,0.5475
7,6,0.4,99,0.5625
7,7,0.1,0,0.62
7,7,0.1,42,0.56
7,7,0.1,99,0.67
7,7,0.2,0,0.595
7,7,0.2,42,0.585
7,7,0.2,99,0.65
7,7,0.3,0,0.56
7,7,0.3,42,0.5466666666666666
7,7,0.3,99,0.5866666666666667
7,7,0.4,0,0.5575
7,7,0.4,42,0.5325
7,7,0.4,99,0.5775
7,8,0.1,0,0.63
7,8,0.1,42,0.58
7,8,0.1,99,0.66
7,8,0.2,0,0.585
7,8,0.2,42,0.565
7,8,0.2,99,0.62
7,8,0.3,0,0.57
7,8,0.3,42,0.54
7,8,0.3,99,0.5866666666666667
7,8,0.4,0,0.5425
7,8,0.4,42,0.5425
7,8,0.4,99,0.57
7,9,0.1,0,0.58
7,9,0.1,42,0.51
7,9,0.1,99,0.67
7,9,0.2,0,0.57
7,9,0.2,42,0.54
7,9,0.2,99,0.62
7,9,0.3,0,0.55
7,9,0.3,42,0.5333333333333333
7,9,0.3,99,0.5966666666666667
7,9,0.4,0,0.55
7,9,0.4,42,0.545
7,9,0.4,99,0.5775
7,10,0.1,0,0.59
7,10,0.1,42,0.52
7,10,0.1,99,0.66
7,10,0.2,0,0.585
7,10,0.2,42,0.54
7,10,0.2,99,0.615
7,10,0.3,0,0.55
7,10,0.3,42,0.5366666666666666
7,10,0.3,99,0.5933333333333334
7,10,0.4,0,0.5425
7,10,0.4,42,0.5475
7,10,0.4,99,0.5925
7,11,0.1,0,0.6
7,11,0.1,42,0.54
7,11,0.1,99,0.63
7,11,0.2,0,0.585
7,11,0.2,42,0.535
7,11,0.2,99,0.6
7,11,0.3,0,0.57
7,11,0.3,42,0.52
7,11,0.3,99,0.6
7,11,0.4,0,0.5525
7,11,0.4,42,0.5525
7,11,0.4,99,0.59
7,12,0.1,0,0.59
7,12,0.1,42,0.54
7,12,0.1,99,0.64
7,12,0.2,0,0.59
7,12,0.2,42,0.52
7,12,0.2,99,0.62
7,12,0.3,0,0.5533333333333333
7,12,0.3,42,0.5266666666666666
7,12,0.3,99,0.6033333333333334
7,12,0.4,0,0.5425
7,12,0.4,42,0.5575
7,12,0.4,99,0.5725
7,13,0.1,0,0.59
7,13,0.1,42,0.56
7,13,0.1,99,0.65
7,13,0.2,0,0.585
7,13,0.2,42,0.515
7,13,0.2,99,0.61
7,13,0.3,0,0.5633333333333334
7,13,0.3,42,0.5466666666666666
7,13,0.3,99,0.58
7,13,0.4,0,0.5575
7,13,0.4,42,0.555
7,13,0.4,99,0.565
7,14,0.1,0,0.6
7,14,0.1,42,0.54
7,14,0.1,99,0.63
7,14,0.2,0,0.59
7,14,0.2,42,0.53
7,14,0.2,99,0.62
7,14,0.3,0,0.5633333333333334
7,14,0.3,42,0.5333333333333333
7,14,0.3,99,0.5733333333333334
7,14,0.4,0,0.555
7,14,0.4,42,0.5525
7,14,0.4,99,0.5775
7,15,0.1,0,0.59
7,15,0.1,42,0.49
7,15,0.1,99,0.66
7,15,0.2,0,0.58
7,15,0.2,42,0.535
7,15,0.2,99,0.615
7,15,0.3,0,0.5566666666666666
7,15,0.3,42,0.5366666666666666
7,15,0.3,99,0.5833333333333334
7,15,0.4,0,0.5575
7,15,0.4,42,0.5625
7,15,0.4,99,0.5575
7,16,0.1,0,0.56
7,16,0.1,42,0.48
7,16,0.1,99,0.62
7,16,0.2,0,0.59
7,16,0.2,42,0.54
7,16,0.2,99,0.585
7,16,0.3,0,0.56
7,16,0.3,42,0.5466666666666666
7,16,0.3,99,0.58
7,16,0.4,0,0.5575
7,16,0.4,42,0.5625
7,16,0.4,99,0.555
7,17,0.1,0,0.59
7,17,0.1,42,0.5
7,17,0.1,99,0.63
7,17,0.2,0,0.59
7,17,0.2,42,0.55
7,17,0.2,99,0.605
7,17,0.3,0,0.56
7,17,0.3,42,0.5366666666666666
7,17,0.3,99,0.55
7,17,0.4,0,0.5375
7,17,0.4,42,0.575
7,17,0.4,99,0.5475
7,18,0.1,0,0.58
7,18,0.1,42,0.48
7,18,0.1,99,0.63
7,18,0.2,0,0.58
7,18,0.2,42,0.55
7,18,0.2,99,0.61
7,18,0.3,0,0.56
7,18,0.3,42,0.54
7,18,0.3,99,0.5566666666666666
7,18,0.4,0,0.5425
7,18,0.4,42,0.575
7,18,0.4,99,0.545
7,19,0.1,0,0.58
7,19,0.1,42,0.51
7,19,0.1,99,0.63
7,19,0.2,0,0.59
7,19,0.2,42,0.565
7,19,0.2,99,0.61
7,19,0.3,0,0.5633333333333334
7,19,0.3,42,0.5433333333333333
7,19,0.3,99,0.5566666666666666
7,19,0.4,0,0.54
7,19,0.4,42,0.5625
7,19,0.4,99,0.545
7,20,0.1,0,0.59
7,20,0.1,42,0.52
7,20,0.1,99,0.62
7,20,0.2,0,0.595
7,20,0.2,42,0.55
7,20,0.2,99,0.6
7,20,0.3,0,0.5566666666666666
7,20,0.3,42,0.5333333333333333
7,20,0.3,99,0.5433333333333333
7,20,0.4,0,0.545
7,20,0.4,42,0.5625
7,20,0.4,99,0.5425
7,21,0.1,0,0.57
7,21,0.1,42,0.51
7,21,0.1,99,0.65
7,21,0.2,0,0.585
7,21,0.2,42,0.53
7,21,0.2,99,0.585
7,21,0.3,0,0.5433333333333333
7,21,0.3,42,0.5333333333333333
7,21,0.3,99,0.55
7,21,0.4,0,0.5425
7,21,0.4,42,0.5675
7,21,0.4,99,0.545
7,22,0.1,0,0.56
7,22,0.1,42,0.54
7,22,0.1,99,0.64
7,22,0.2,0,0.575
7,22,0.2,42,0.53
7,22,0.2,99,0.59
7,22,0.3,0,0.5433333333333333
7,22,0.3,42,0.5466666666666666
7,22,0.3,99,0.5433333333333333
7,22,0.4,0,0.5475
7,22,0.4,42,0.5575
7,22,0.4,99,0.535
7,23,0.1,0,0.56
7,23,0.1,42,0.51
7,23,0.1,99,0.63
7,23,0.2,0,0.57
7,23,0.2,42,0.525
7,23,0.2,99,0.595
7,23,0.3,0,0.55
7,23,0.3,42,0.55
7,23,0.3,99,0.5466666666666666
7,23,0.4,0,0.535
7,23,0.4,42,0.55
7,23,0.4,99,0.5375
7,24,0.1,0,0.57
7,24,0.1,42,0.52
7,24,0.1,99,0.63
7,24,0.2,0,0.575
7,24,0.2,42,0.525
7,24,0.2,99,0.605
7,24,0.3,0,0.5333333333333333
7,24,0.3,42,0.5566666666666666
7,24,0.3,99,0.5433333333333333
7,24,0.4,0,0.5175
7,24,0.4,42,0.5475
7,24,0.4,99,0.5225
7,25,0.1,0,0.55
7,25,0.1,42,0.5
7,25,0.1,99,0.64
7,25,0.2,0,0.58
7,25,0.2,42,0.525
7,25,0.2,99,0.595
7,25,0.3,0,0.5433333333333333
7,25,0.3,42,0.5533333333333333
7,25,0.3,99,0.5433333333333333
7,25,0.4,0,0.5175
7,25,0.4,42,0.555
7,25,0.4,99,0.5275
7,26,0.1,0,0.57
7,26,0.1,42,0.5
7,26,0.1,99,0.63
7,26,0.2,0,0.575
7,26,0.2,42,0.515
7,26,0.2,99,0.59
7,26,0.3,0,0.5333333333333333
7,26,0.3,42,0.5466666666666666
7,26,0.3,99,0.5466666666666666
7,26,0.4,0,0.5125
7,26,0.4,42,0.55
7,26,0.4,99,0.52
7,27,0.1,0,0.55
7,27,0.1,42,0.51
7,27,0.1,99,0.63
7,27,0.2,0,0.565
7,27,0.2,42,0.53
7,27,0.2,99,0.595
7,27,0.3,0,0.5333333333333333
7,27,0.3,42,0.55
7,27,0.3,99,0.5433333333333333
7,27,0.4,0,0.5125
7,27,0.4,42,0.5525
7,27,0.4,99,0.5075
7,28,0.1,0,0.55
7,28,0.1,42,0.51
7,28,0.1,99,0.61
7,28,0.2,0,0.555
7,28,0.2,42,0.505
7,28,0.2,99,0.595
7,28,0.3,0,0.5166666666666667
7,28,0.3,42,0.54
7,28,0.3,99,0.54
7,28,0.4,0,0.51
7,28,0.4,42,0.54
7,28,0.4,99,0.5025
7,29,0.1,0,0.55
7,29,0.1,42,0.51
7,29,0.1,99,0.57
7,29,0.2,0,0.55
7,29,0.2,42,0.52
7,29,0.2,99,0.595
7,29,0.3,0,0.53
7,29,0.3,42,0.5366666666666666
7,29,0.3,99,0.5366666666666666
7,29,0.4,0,0.505
7,29,0.4,42,0.53
7,29,0.4,99,0.51
7,30,0.1,0,0.55
7,30,0.1,42,0.52
7,30,0.1,99,0.58
7,30,0.2,0,0.56
7,30,0.2,42,0.53
7,30,0.2,99,0.58
7,30,0.3,0,0.52
7,30,0.3,42,0.54
7,30,0.3,99,0.5266666666666666
7,30,0.4,0,0.4975
7,30,0.4,42,0.54
7,30,0.4,99,0.515
8,1,0.1,0,0.57
8,1,0.1,42,0.59
8,1,0.1,99,0.61
8,1,0.2,0,0.58
8,1,0.2,42,0.54
8,1,0.2,99,0.57
8,1,0.3,0,0.5666666666666667
8,1,0.3,42,0.55
8,1,0.3,99,0.55
8,1,0.4,0,0.555
8,1,0.4,42,0.5075
8,1,0.4,99,0.5325
8,2,0.1,0,0.52
8,2,0.1,42,0.54
8,2,0.1,99,0.56
8,2,0.2,0,0.51
8,2,0.2,42,0.495
8,2,0.2,99,0.555
8,2,0.3,0,0.52
8,2,0.3,42,0.5133333333333333
8,2,0.3,99,0.51
8,2,0.4,0,0.53
8,2,0.4,42,0.505
8,2,0.4,99,0.52
8,3,0.1,0,0.59
8,3,0.1,42,0.58
8,3,0.1,99,0.57
8,3,0.2,0,0.545
8,3,0.2,42,0.52
8,3,0.2,99,0.6
8,3,0.3,0,0.5333333333333333
8,3,0.3,42,0.5166666666666667
8,3,0.3,99,0.54
8,3,0.4,0,0.5425
8,3,0.4,42,0.5075
8,3,0.4,99,0.5375
8,4,0.1,0,0.58
8,4,0.1,42,0.59
8,4,0.1,99,0.64
8,4,0.2,0,0.55
8,4,0.2,42,0.54
8,4,0.2,99,0.625
8,4,0.3,0,0.55
8,4,0.3,42,0.5433333333333333
8,4,0.3,99,0.5633333333333334
8,4,0.4,0,0.5275
8,4,0.4,42,0.52
8,4,0.4,99,0.545
8,5,0.1,0,0.59
8,5,0.1,42,0.56
8,5,0.1,99,0.63
8,5,0.2,0,0.575
8,5,0.2,42,0.53
8,5,0.2,99,0.635
8,5,0.3,0,0.5366666666666666
8,5,0.3,42,0.5333333333333333
8,5,0.3,99,0.59
8,5,0.4,0,0.5375
8,5,0.4,42,0.5275
8,5,0.4,99,0.5675
8,6,0.1,0,0.6
8,6,0.1,42,0.52
8,6,0.1,99,0.64
8,6,0.2,0,0.59
8,6,0.2,42,0.555
8,6,0.2,99,0.65
8,6,0.3,0,0.5433333333333333
8,6,0.3,42,0.5266666666666666
8,6,0.3,99,0.59
8,6,0.4,0,0.5375
8,6,0.4,42,0.5225
8,6,0.4,99,0.57
8,7,0.1,0,0.59
8,7,0.1,42,0.53
8,7,0.1,99,0.63
8,7,0.2,0,0.575
8,7,0.2,42,0.565
8,7,0.2,99,0.625
8,7,0.3,0,0.5266666666666666
8,7,0.3,42,0.5566666666666666
8,7,0.3,99,0.58
8,7,0.4,0,0.5275
8,7,0.4,42,0.5325
8,7,0.4,99,0.55
8,8,0.1,0,0.56
8,8,0.1,42,0.57
8,8,0.1,99,0.65
8,8,0.2,0,0.565
8,8,0.2,42,0.56
8,8,0.2,99,0.615
8,8,0.3,0,0.5366666666666666
8,8,0.3,42,0.5366666666666666
8,8,0.3,99,0.5833333333333334
8,8,0.4,0,0.54
8,8,0.4,42,0.5525
8,8,0.4,99,0.5575
8,9,0.1,0,0.6
8,9,0.1,42,0.55
8,9,0.1,99,0.64
8,9,0.2,0,0.565
8,9,0.2,42,0.57
8,9,0.2,99,0.6
8,9,0.3,0,0.5533333333333333
8,9,0.3,42,0.53
8,9,0.3,99,0.5766666666666667
8,9,0.4,0,0.54
8,9,0.4,42,0.55
8,9,0.4,99,0.5675
8,10,0.1,0,0.61
8,10,0.1,42,0.53
8,10,0.1,99,0.63
8,10,0.2,0,0.59
8,10,0.2,42,0.545
8,10,0.2,99,0.58
8,10,0.3,0,0.5533333333333333
8,10,0.3,42,0.5133333333333333
8,10,0.3,99,0.56
8,10,0.4,0,0.5475
8,10,0.4,42,0.53
8,10,0.4,99,0.59
8,11,0.1,0,0.61
8,11,0.1,42,0.52
8,11,0.1,99,0.6
8,11,0.2,0,0.6
8,11,0.2,42,0.52
8,11,0.2,99,0.6
8,11,0.3,0,0.57
8,11,0.3,42,0.49666666666666665
8,11,0.3,99,0.5833333333333334
8,11,0.4,0,0.555
8,11,0.4,42,0.535
8,11,0.4,99,0.58
8,12,0.1,0,0.6
8,12,0.1,42,0.53
8,12,0.1,99,0.63
8,12,0.2,0,0.605
8,12,0.2,42,0.51
8,12,0.2,99,0.585
8,12,0.3,0,0.5733333333333334
8,12,0.3,42,0.5
8,12,0.3,99,0.58
8,12,0.4,0,0.545
8,12,0.4,42,0.545
8,12,0.4,99,0.5675
8,13,0.1,0,0.58
8,13,0.1,42,0.53
8,13,0.1,99,0.64
8,13,0.2,0,0.6
8,13,0.2,42,0.53
8,13,0.2,99,0.58
8,13,0.3,0,0.5566666666666666
8,13,0.3,42,0.53
8,13,0.3,99,0.5833333333333334
8,13,0.4,0,0.55
8,13,0.4,42,0.5425
8,13,0.4,99,0.5725
8,14,0.1,0,0.59
8,14,0.1,42,0.49
8,14,0.1,99,0.62
8,14,0.2,0,0.605
8,14,0.2,42,0.53
8,14,0.2,99,0.59
8,14,0.3,0,0.5633333333333334
8,14,0.3,42,0.5366666666666666
8,14,0.3,99,0.5733333333333334
8,14,0.4,0,0.5575
8,14,0.4,42,0.5475
8,14,0.4,99,0.585
8,15,0.1,0,0.57
8,15,0.1,42,0.51
8,15,0.1,99,0.62
8,15,0.2,0,0.6
8,15,0.2,42,0.545
8,15,0.2,99,0.595
8,15,0.3,0,0.5566666666666666
8,15,0.3,42,0.53
8,15,0.3,99,0.5866666666666667
8,15,0.4,0,0.5525
8,15,0.4,42,0.5525
8,15,0.4,99,0.54
8,16,0.1,0,0.57
8,16,0.1,42,0.5
8,16,0.1,99,0.61
8,16,0.2,0,0.605
8,16,0.2,42,0.555
8,16,0.2,99,0.61
8,16,0.3,0,0.5466666666666666
8,16,0.3,42,0.54
8,16,0.3,99,0.5966666666666667
8,16,0.4,0,0.545
8,16,0.4,42,0.54
8,16,0.4,99,0.555
8,17,0.1,0,0.59
8,17,0.1,42,0.51
8,17,0.1,99,0.61
8,17,0.2,0,0.595
8,17,0.2,42,0.55
8,17,0.2,99,0.6
8,17,0.3,0,0.5533333333333333
8,17,0.3,42,0.5366666666666666
8,17,0.3,99,0.5666666666666667
8,17,0.4,0,0.535
8,17,0.4,42,0.535
8,17,0.4,99,0.5525
8,18,0.1,0,0.58
8,18,0.1,42,0.49
8,18,0.1,99,0.6
8,18,0.2,0,0.575
8,18,0.2,42,0.555
8,18,0.2,99,0.6
8,18,0.3,0,0.56
8,18,0.3,42,0.53
8,18,0.3,99,0.5666666666666667
8,18,0.4,0,0.5375
8,18,0.4,42,0.545
8,18,0.4,99,0.5575
8,19,0.1,0,0.58
8,19,0.1,42,0.5
8,19,0.1,99,0.59
8,19,0.2,0,0.585
8,19,0.2,42,0.55
8,19,0.2,99,0.59
8,19,0.3,0,0.5733333333333334
8,19,0.3,42,0.52
8,19,0.3,99,0.5566666666666666
8,19,0.4,0,0.5375
8,19,0.4,42,0.5475
8,19,0.4,99,0.55
8,20,0.1,0,0.58
8,20,0.1,42,0.52
8,20,0.1,99,0.58
8,20,0.2,0,0.585
8,20,0.2,42,0.55
8,20,0.2,99,0.6
8,20,0.3,0,0.5666666666666667
8,20,0.3,42,0.51
8,20,0.3,99,0.55
8,20,0.4,0,0.5475
8,20,0.4,42,0.5525
8,20,0.4,99,0.5625
8,21,0.1,0,0.58
8,21,0.1,42,0.51
8,21,0.1,99,0.6
8,21,0.2,0,0.585
8,21,0.2,42,0.55
8,21,0.2,99,0.6
8,21,0.3,0,0.56
8,21,0.3,42,0.5433333333333333
8,21,0.3,99,0.5533333333333333
8,21,0.4,0,0.55
8,21,0.4,42,0.56
8,21,0.4,99,0.555
8,22,0.1,0,0.58
8,22,0.1,42,0.51
8,22,0.1,99,0.61
8,22,0.2,0,0.595
8,22,0.2,42,0.535
8,22,0.2,99,0.59
8,22,0.3,0,0.5633333333333334
8,22,0.3,42,0.5566666666666666
8,22,0.3,99,0.5566666666666666
8,22,0.4,0,0.535
8,22,0.4,42,0.5625
8,22,0.4,99,0.54
8,23,0.1,0,0.57
8,23,0.1,42,0.52
8,23,0.1,99,0.6
8,23,0.2,0,0.59
8,23,0.2,42,0.525
