MFCC_N,K_N,TEST_SIZE,RANDOM_STATE,ACCURACY
6,5,0.4,0,0.665
6,5,0.4,42,0.6475
6,5,0.4,99,0.6375
6,6,0.1,0,0.72
6,6,0.1,42,0.67
6,6,0.1,99,0.65
6,6,0.2,0,0.7
6,6,0.2,42,0.685
6,6,0.2,99,0.705
6,6,0.3,0,0.6966666666666667
6,6,0.3,42,0.66
6,6,0.3,99,0.6433333333333333
6,6,0.4,0,0.665
6,6,0.4,42,0.65
6,6,0.4,99,0.6175
6,7,0.1,0,0.71
6,7,0.1,42,0.71
6,7,0.1,99,0.63
6,7,0.2,0,0.705
6,7,0.2,42,0.69
6,7,0.2,99,0.67
6,7,0.3,0,0.6933333333333334
6,7,0.3,42,0.6533333333333333
6,7,0.3,99,0.6433333333333333
6,7,0.4,0,0.6725
6,7,0.4,42,0.645
6,7,0.4,99,0.6425
6,8,0.1,0,0.73
6,8,0.1,42,0.67
6,8,0.1,99,0.62
6,8,0.2,0,0.685
6,8,0.2,42,0.675
6,8,0.2,99,0.655
6,8,0.3,0,0.69
6,8,0.3,42,0.65
6,8,0.3,99,0.64
6,8,0.4,0,0.6575
6,8,0.4,42,0.6275
6,8,0.4,99,0.64
6,9,0.1,0,0.67
6,9,0.1,42,0.66
6,9,0.1,99,0.61
6,9,0.2,0,0.685
6,9,0.2,42,0.675
6,9,0.2,99,0.64
6,9,0.3,0,0.6666666666666666
6,9,0.3,42,0.6633333333333333
6,9,0.3,99,0.6333333333333333
6,9,0.4,0,0.6375
6,9,0.4,42,0.6475
6,9,0.4,99,0.63
6,10,0.1,0,0.67
6,10,0.1,42,0.65
6,10,0.1,99,0.63
6,10,0.2,0,0.675
6,10,0.2,42,0.67
6,10,0.2,99,0.67
6,10,0.3,0,0.6633333333333333
6,10,0.3,42,0.66
6,10,0.3,99,0.6433333333333333
6,10,0.4,0,0.655
6,10,0.4,42,0.65
6,10,0.4,99,0.645
6,11,0.1,0,0.66
6,11,0.1,42,0.65
6,11,0.1,99,0.63
6,11,0.2,0,0.665
6,11,0.2,42,0.68
6,11,0.2,99,0.66
6,11,0.3,0,0.66
6,11,0.3,42,0.6666666666666666
6,11,0.3,99,0.6333333333333333
6,11,0.4,0,0.6525
6,11,0.4,42,0.655
6,11,0.4,99,0.64
6,12,0.1,0,0.68
6,12,0.1,42,0.66
6,12,0.1,99,0.62
6,12,0.2,0,0.655
6,12,0.2,42,0.695
6,12,0.2,99,0.67
6,12,0.3,0,0.6433333333333333
6,12,0.3,42,0.6666666666666666
6,12,0.3,99,0.61
6,12,0.4,0,0.6425
6,12,0.4,42,0.6325
6,12,0.4,99,0.645
6,13,0.1,0,0.63
6,13,0.1,42,0.69
6,13,0.1,99,0.66
6,13,0.2,0,0.675
6,13,0.2,42,0.68
6,13,0.2,99,0.675
6,13,0.3,0,0.6433333333333333
6,13,0.3,42,0.6766666666666666
6,13,0.3,99,0.6233333333333333
6,13,0.4,0,0.6275
6,13,0.4,42,0.63
6,13,0.4,99,0.6325
6,14,0.1,0,0.67
6,14,0.1,42,0.7
6,14,0.1,99,0.65
6,14,0.2,0,0.68
6,14,0.2,42,0.67
6,14,0.2,99,0.705
6,14,0.3,0,0.6366666666666667
6,14,0.3,42,0.6633333333333333
6,14,0.3,99,0.6266666666666667
6,14,0.4,0,0.635
6,14,0.4,42,0.6125
6,14,0.4,99,0.62
6,15,0.1,0,0.68
6,15,0.1,42,0.67
6,15,0.1,99,0.63
6,15,0.2,0,0.66
6,15,0.2,42,0.68
6,15,0.2,99,0.69
6,15,0.3,0,0.63
6,15,0.3,42,0.6666666666666666
6,15,0.3,99,0.63
6,15,0.4,0,0.6375
6,15,0.4,42,0.62
6,15,0.4,99,0.6275
6,16,0.1,0,0.64
6,16,0.1,42,0.66
6,16,0.1,99,0.65
6,16,0.2,0,0.66
6,16,0.2,42,0.69
6,16,0.2,99,0.695
6,16,0.3,0,0.6266666666666667
6,16,0.3,42,0.6766666666666666
6,16,0.3,99,0.6233333333333333
6,16,0.4,0,0.6375
6,16,0.4,42,0.6225
6,16,0.4,99,0.6225
6,17,0.1,0,0.66
6,17,0.1,42,0.69
6,17,0.1,99,0.66
6,17,0.2,0,0.665
6,17,0.2,42,0.665
6,17,0.2,99,0.68
6,17,0.3,0,0.6233333333333333
6,17,0.3,42,0.65
6,17,0.3,99,0.6166666666666667
6,17,0.4,0,0.6375
6,17,0.4,42,0.6125
6,17,0.4,99,0.615
6,18,0.1,0,0.66
6,18,0.1,42,0.67
6,18,0.1,99,0.63
6,18,0.2,0,0.645
6,18,0.2,42,0.665
6,18,0.2,99,0.69
6,18,0.3,0,0.62
6,18,0.3,42,0.64
6,18,0.3,99,0.6266666666666667
6,18,0.4,0,0.6325
6,18,0.4,42,0.6075
6,18,0.4,99,0.6175
6,19,0.1,0,0.61
6,19,0.1,42,0.64
6,19,0.1,99,0.63
6,19,0.2,0,0.65
6,19,0.2,42,0.665
6,19,0.2,99,0.695
6,19,0.3,0,0.6233333333333333
6,19,0.3,42,0.64
6,19,0.3,99,0.63
6,19,0.4,0,0.635
6,19,0.4,42,0.6125
6,19,0.4,99,0.6125
6,20,0.1,0,0.58
6,20,0.1,42,0.64
6,20,0.1,99,0.64
6,20,0.2,0,0.65
6,20,0.2,42,0.655
6,20,0.2,99,0.675
6,20,0.3,0,0.63
6,20,0.3,42,0.6433333333333333
6,20,0.3,99,0.61
6,20,0.4,0,0.6275
6,20,0.4,42,0.605
6,20,0.4,99,0.6
6,21,0.1,0,0.63
6,21,0.1,42,0.65
6,21,0.1,99,0.65
6,21,0.2,0,0.655
6,21,0.2,42,0.66
6,21,0.2,99,0.66
6,21,0.3,0,0.6233333333333333
6,21,0.3,42,0.6233333333333333
6,21,0.3,99,0.6
6,21,0.4,0,0.6275
6,21,0.4,42,0.5975
6,21,0.4,99,0.5875
6,22,0.1,0,0.64
6,22,0.1,42,0.68
6,22,0.1,99,0.62
6,22,0.2,0,0.645
6,22,0.2,42,0.66
6,22,0.2,99,0.68
6,22,0.3,0,0.6066666666666667
6,22,0.3,42,0.6233333333333333
6,22,0.3,99,0.5966666666666667
6,22,0.4,0,0.64
6,22,0.4,42,0.6
6,22,0.4,99,0.5875
6,23,0.1,0,0.65
6,23,0.1,42,0.67
6,23,0.1,99,0.63
6,23,0.2,0,0.65
6,23,0.2,42,0.655
6,23,0.2,99,0.65
6,23,0.3,0,0.6033333333333334
6,23,0.3,42,0.6166666666666667
6,23,0.3,99,0.6033333333333334
6,23,0.4,0,0.635
6,23,0.4,42,0.6
6,23,0.4,99,0.5875
6,24,0.1,0,0.64
6,24,0.1,42,0.67
6,24,0.1,99,0.62
6,24,0.2,0,0.64
6,24,0.2,42,0.64
6,24,0.2,99,0.655
6,24,0.3,0,0.61
6,24,0.3,42,0.6166666666666667
6,24,0.3,99,0.59
6,24,0.4,0,0.6375
6,24,0.4,42,0.605
6,24,0.4,99,0.5825
6,25,0.1,0,0.62
6,25,0.1,42,0.64
6,25,0.1,99,0.63
6,25,0.2,0,0.625
6,25,0.2,42,0.65
6,25,0.2,99,0.65
6,25,0.3,0,0.6166666666666667
6,25,0.3,42,0.6166666666666667
6,25,0.3,99,0.58
6,25,0.4,0,0.64
6,25,0.4,42,0.6
6,25,0.4,99,0.585
6,26,0.1,0,0.61
6,26,0.1,42,0.65
6,26,0.1,99,0.62
6,26,0.2,0,0.635
6,26,0.2,42,0.645
6,26,0.2,99,0.645
6,26,0.3,0,0.6133333333333333
6,26,0.3,42,0.6133333333333333
6,26,0.3,99,0.57
6,26,0.4,0,0.615
6,26,0.4,42,0.605
6,26,0.4,99,0.585
6,27,0.1,0,0.61
6,27,0.1,42,0.66
6,27,0.1,99,0.61
6,27,0.2,0,0.61
6,27,0.2,42,0.645
6,27,0.2,99,0.645
6,27,0.3,0,0.61
6,27,0.3,42,0.6066666666666667
6,27,0.3,99,0.57
6,27,0.4,0,0.6
6,27,0.4,42,0.595
6,27,0.4,99,0.5725
6,28,0.1,0,0.61
6,28,0.1,42,0.65
6,28,0.1,99,0.6
6,28,0.2,0,0.62
6,28,0.2,42,0.635
6,28,0.2,99,0.635
6,28,0.3,0,0.6066666666666667
6,28,0.3,42,0.59
6,28,0.3,99,0.5666666666666667
6,28,0.4,0,0.5975
6,28,0.4,42,0.5975
6,28,0.4,99,0.57
6,29,0.1,0,0.64
6,29,0.1,42,0.68
6,29,0.1,99,0.61
6,29,0.2,0,0.64
6,29,0.2,42,0.65
6,29,0.2,99,0.615
6,29,0.3,0,0.61
6,29,0.3,42,0.6066666666666667
6,29,0.3,99,0.5533333333333333
6,29,0.4,0,0.5825
6,29,0.4,42,0.5925
6,29,0.4,99,0.58
6,30,0.1,0,0.61
6,30,0.1,42,0.64
6,30,0.1,99,0.61
6,30,0.2,0,0.65
6,30,0.2,42,0.63
6,30,0.2,99,0.615
6,30,0.3,0,0.6033333333333334
6,30,0.3,42,0.5966666666666667
6,30,0.3,99,0.55
6,30,0.4,0,0.58
6,30,0.4,42,0.5775
6,30,0.4,99,0.5925
7,1,0.1,0,0.65
7,1,0.1,42,0.67
7,1,0.1,99,0.58
7,1,0.2,0,0.67
7,1,0.2,42,0.685
7,1,0.2,99,0.645
7,1,0.3,0,0.6833333333333333
7,1,0.3,42,0.6733333333333333
7,1,0.3,99,0.65
7,1,0.4,0,0.6575
7,1,0.4,42,0.6325
7,1,0.4,99,0.65
7,2,0.1,0,0.58
7,2,0.1,42,0.67
7,2,0.1,99,0.61
7,2,0.2,0,0.595
7,2,0.2,42,0.635
7,2,0.2,99,0.66
7,2,0.3,0,0.6233333333333333
7,2,0.3,42,0.6266666666666667
7,2,0.3,99,0.63
7,2,0.4,0,0.625
7,2,0.4,42,0.6275
7,2,0.4,99,0.6275
7,3,0.1,0,0.64
7,3,0.1,42,0.68
7,3,0.1,99,0.64
7,3,0.2,0,0.675
7,3,0.2,42,0.67
7,3,0.2,99,0.685
7,3,0.3,0,0.66
7,3,0.3,42,0.6466666666666666
7,3,0.3,99,0.6433333333333333
7,3,0.4,0,0.655
7,3,0.4,42,0.6425
7,3,0.4,99,0.645
7,4,0.1,0,0.71
7,4,0.1,42,0.68
7,4,0.1,99,0.68
7,4,0.2,0,0.72
7,4,0.2,42,0.69
7,4,0.2,99,0.655
7,4,0.3,0,0.6766666666666666
7,4,0.3,42,0.67
7,4,0.3,99,0.6333333333333333
7,4,0.4,0,0.67
7,4,0.4,42,0.6675
7,4,0.4,99,0.6625
7,5,0.1,0,0.72
7,5,0.1,42,0.68
7,5,0.1,99,0.63
7,5,0.2,0,0.715
7,5,0.2,42,0.69
7,5,0.2,99,0.66
7,5,0.3,0,0.7
7,5,0.3,42,0.69
7,5,0.3,99,0.6633333333333333
7,5,0.4,0,0.6725
7,5,0.4,42,0.6625
7,5,0.4,99,0.6725
7,6,0.1,0,0.68
7,6,0.1,42,0.66
7,6,0.1,99,0.67
7,6,0.2,0,0.685
7,6,0.2,42,0.69
7,6,0.2,99,0.72
7,6,0.3,0,0.6933333333333334
7,6,0.3,42,0.67
7,6,0.3,99,0.6633333333333333
7,6,0.4,0,0.675
7,6,0.4,42,0.64
7,6,0.4,99,0.645
7,7,0.1,0,0.69
7,7,0.1,42,0.7
7,7,0.1,99,0.68
7,7,0.2,0,0.695
7,7,0.2,42,0.7
7,7,0.2,99,0.715
7,7,0.3,0,0.6866666666666666
7,7,0.3,42,0.67
7,7,0.3,99,0.66
7,7,0.4,0,0.67
7,7,0.4,42,0.625
7,7,0.4,99,0.655
7,8,0.1,0,0.7
7,8,0.1,42,0.67
7,8,0.1,99,0.66
7,8,0.2,0,0.7
7,8,0.2,42,0.695
7,8,0.2,99,0.695
7,8,0.3,0,0.6933333333333334
7,8,0.3,42,0.6666666666666666
7,8,0.3,99,0.66
7,8,0.4,0,0.6775
7,8,0.4,42,0.6375
7,8,0.4,99,0.66
7,9,0.1,0,0.7
7,9,0.1,42,0.67
7,9,0.1,99,0.67
7,9,0.2,0,0.69
7,9,0.2,42,0.7
7,9,0.2,99,0.685
7,9,0.3,0,0.6733333333333333
7,9,0.3,42,0.6933333333333334
7,9,0.3,99,0.6466666666666666
7,9,0.4,0,0.66
7,9,0.4,42,0.6575
7,9,0.4,99,0.66
7,10,0.1,0,0.72
7,10,0.1,42,0.66
7,10,0.1,99,0.66
7,10,0.2,0,0.695
7,10,0.2,42,0.705
7,10,0.2,99,0.7
7,10,0.3,0,0.67
7,10,0.3,42,0.7033333333333334
7,10,0.3,99,0.66
7,10,0.4,0,0.65
7,10,0.4,42,0.655
7,10,0.4,99,0.65
7,11,0.1,0,0.7
7,11,0.1,42,0.67
7,11,0.1,99,0.68
7,11,0.2,0,0.7
7,11,0.2,42,0.71
7,11,0.2,99,0.695
7,11,0.3,0,0.6666666666666666
7,11,0.3,42,0.6933333333333334
7,11,0.3,99,0.6366666666666667
7,11,0.4,0,0.64
7,11,0.4,42,0.665
7,11,0.4,99,0.65
7,12,0.1,0,0.67
7,12,0.1,42,0.68
7,12,0.1,99,0.67
7,12,0.2,0,0.695
7,12,0.2,42,0.725
7,12,0.2,99,0.7
7,12,0.3,0,0.65
7,12,0.3,42,0.68
7,12,0.3,99,0.63
7,12,0.4,0,0.6325
7,12,0.4,42,0.665
7,12,0.4,99,0.655
7,13,0.1,0,0.68
7,13,0.1,42,0.71
7,13,0.1,99,0.67
7,13,0.2,0,0.68
7,13,0.2,42,0.72
7,13,0.2,99,0.69
7,13,0.3,0,0.64
7,13,0.3,42,0.6833333333333333
7,13,0.3,99,0.6266666666666667
7,13,0.4,0,0.6325
7,13,0.4,42,0.655
7,13,0.4,99,0.6425
7,14,0.1,0,0.64
7,14,0.1,42,0.71
7,14,0.1,99,0.65
7,14,0.2,0,0.71
7,14,0.2,42,0.705
7,14,0.2,99,0.685
7,14,0.3,0,0.63
7,14,0.3,42,0.6766666666666666
7,14,0.3,99,0.64
7,14,0.4,0,0.6275
7,14,0.4,42,0.6325
7,14,0.4,99,0.6375
7,15,0.1,0,0.67
7,15,0.1,42,0.71
7,15,0.1,99,0.65
7,15,0.2,0,0.685
7,15,0.2,42,0.71
7,15,0.2,99,0.69
7,15,0.3,0,0.6233333333333333
7,15,0.3,42,0.6666666666666666
7,15,0.3,99,0.6233333333333333
7,15,0.4,0,0.625
7,15,0.4,42,0.625
7,15,0.4,99,0.645
7,16,0.1,0,0.64
7,16,0.1,42,0.71
7,16,0.1,99,0.66
7,16,0.2,0,0.675
7,16,0.2,42,0.7
7,16,0.2,99,0.685
7,16,0.3,0,0.6133333333333333
7,16,0.3,42,0.66
7,16,0.3,99,0.63
7,16,0.4,0,0.6325
7,16,0.4,42,0.6275
7,16,0.4,99,0.635
7,17,0.1,0,0.66
7,17,0.1,42,0.71
7,17,0.1,99,0.65
7,17,0.2,0,0.66
7,17,0.2,42,0.695
7,17,0.2,99,0.685
7,17,0.3,0,0.62
7,17,0.3,42,0.6533333333333333
7,17,0.3,99,0.6333333333333333
7,17,0.4,0,0.625
7,17,0.4,42,0.6175
7,17,0.4,99,0.6225
7,18,0.1,0,0.68
7,18,0.1,42,0.71
7,18,0.1,99,0.64
7,18,0.2,0,0.67
7,18,0.2,42,0.685
7,18,0.2,99,0.66
7,18,0.3,0,0.6333333333333333
7,18,0.3,42,0.6333333333333333
7,18,0.3,99,0.6233333333333333
7,18,0.4,0,0.6325
7,18,0.4,42,0.615
7,18,0.4,99,0.6075
7,19,0.1,0,0.66
7,19,0.1,42,0.71
7,19,0.1,99,0.61
7,19,0.2,0,0.645
7,19,0.2,42,0.67
7,19,0.2,99,0.665
7,19,0.3,0,0.6266666666666667
7,19,0.3,42,0.6266666666666667
7,19,0.3,99,0.6166666666666667
7,19,0.4,0,0.62
7,19,0.4,42,0.6075
7,19,0.4,99,0.6075
7,20,0.1,0,0.68
7,20,0.1,42,0.7
7,20,0.1,99,0.62
7,20,0.2,0,0.655
7,20,0.2,42,0.67
7,20,0.2,99,0.66
7,20,0.3,0,0.6266666666666667
7,20,0.3,42,0.6166666666666667
7,20,0.3,99,0.6066666666666667
7,20,0.4,0,0.6275
7,20,0.4,42,0.6075
7,20,0.4,99,0.6025
7,21,0.1,0,0.67
7,21,0.1,42,0.67
7,21,0.1,99,0.61
7,21,0.2,0,0.655
7,21,0.2,42,0.665
7,21,0.2,99,0.645
7,21,0.3,0,0.63
7,21,0.3,42,0.62
7,21,0.3,99,0.6033333333333334
7,21,0.4,0,0.63
7,21,0.4,42,0.6225
7,21,0.4,99,0.5925
7,22,0.1,0,0.66
7,22,0.1,42,0.69
7,22,0.1,99,0.62
7,22,0.2,0,0.66
7,22,0.2,42,0.67
7,22,0.2,99,0.64
7,22,0.3,0,0.6266666666666667
7,22,0.3,42,0.62
7,22,0.3,99,0.59
7,22,0.4,0,0.62
7,22,0.4,42,0.61
7,22,0.4,99,0.595
7,23,0.1,0,0.64
7,23,0.1,42,0.69
7,23,0.1,99,0.64
7,23,0.2,0,0.66
7,23,0.2,42,0.66
7,23,0.2,99,0.645
7,23,0.3,0,0.6266666666666667
7,23,0.3,42,0.6233333333333333
7,23,0.3,99,0.5633333333333334
7,23,0.4,0,0.6325
7,23,0.4,42,0.5975
7,23,0.4,99,0.59
7,24,0.1,0,0.66
7,24,0.1,42,0.69
7,24,0.1,99,0.63
7,24,0.2,0,0.65
7,24,0.2,42,0.665
7,24,0.2,99,0.64
7,24,0.3,0,0.6233333333333333
7,24,0.3,42,0.6166666666666667
7,24,0.3,99,0.57
7,24,0.4,0,0.62
7,24,0.4,42,0.6025
7,24,0.4,99,0.5825
7,25,0.1,0,0.65
7,25,0.1,42,0.7
7,25,0.1,99,0.61
7,25,0.2,0,0.67
7,25,0.2,42,0.655
7,25,0.2,99,0.66
7,25,0.3,0,0.62
7,25,0.3,42,0.6
7,25,0.3,99,0.5633333333333334
7,25,0.4,0,0.6175
7,25,0.4,42,0.6025
7,25,0.4,99,0.5875
7,26,0.1,0,0.65
7,26,0.1,42,0.71
7,26,0.1,99,0.61
7,26,0.2,0,0.66
7,26,0.2,42,0.645
7,26,0.2,99,0.65
7,26,0.3,0,0.6233333333333333
7,26,0.3,42,0.6033333333333334
7,26,0.3,99,0.5866666666666667
7,26,0.4,0,0.6125
7,26,0.4,42,0.6025
7,26,0.4,99,0.5875
7,27,0.1,0,0.65
7,27,0.1,42,0.67
7,27,0.1,99,0.6
7,27,0.2,0,0.66
7,27,0.2,42,0.615
7,27,0.2,99,0.635
7,27,0.3,0,0.63
7,27,0.3,42,0.6066666666666667
7,27,0.3,99,0.5533333333333333
7,27,0.4,0,0.6125
7,27,0.4,42,0.5825
7,27,0.4,99,0.59
7,28,0.1,0,0.64
7,28,0.1,42,0.65
7,28,0.1,99,0.61
7,28,0.2,0,0.675
7,28,0.2,42,0.615
7,28,0.2,99,0.63
7,28,0.3,0,0.6133333333333333
7,28,0.3,42,0.5966666666666667
7,28,0.3,99,0.5566666666666666
7,28,0.4,0,0.6025
7,28,0.4,42,0.585
7,28,0.4,99,0.5975
7,29,0.1,0,0.65
7,29,0.1,42,0.63
7,29,0.1,99,0.6
7,29,0.2,0,0.665
7,29,0.2,42,0.645
7,29,0.2,99,0.62
7,29,0.3,0,0.6133333333333333
7,29,0.3,42,0.5833333333333334
7,29,0.3,99,0.56
7,29,0.4,0,0.5925
7,29,0.4,42,0.5875
7,29,0.4,99,0.5925
7,30,0.1,0,0.66
7,30,0.1,42,0.64
7,30,0.1,99,0.61
7,30,0.2,0,0.64
7,30,0.2,42,0.645
7,30,0.2,99,0.61
7,30,0.3,0,0.6066666666666667
7,30,0.3,42,0.5933333333333334
7,30,0.3,99,0.5566666666666666
7,30,0.4,0,0.5875
7,30,0.4,42,0.585
7,30,0.4,99,0.5875
8,1,0.1,0,0.64
8,1,0.1,42,0.68
8,1,0.1,99,0.61
8,1,0.2,0,0.685
8,1,0.2,42,0.69
8,1,0.2,99,0.655
8,1,0.3,0,0.69
8,1,0.3,42,0.66
8,1,0.3,99,0.66
8,1,0.4,0,0.6675
8,1,0.4,42,0.6275
8,1,0.4,99,0.6475
8,2,0.1,0,0.61
8,2,0.1,42,0.67
8,2,0.1,99,0.61
8,2,0.2,0,0.625
8,2,0.2,42,0.64
8,2,0.2,99,0.65
8,2,0.3,0,0.6466666666666666
8,2,0.3,42,0.6433333333333333
8,2,0.3,99,0.6066666666666667
8,2,0.4,0,0.63
8,2,0.4,42,0.65
8,2,0.4,99,0.615
8,3,0.1,0,0.67
8,3,0.1,42,0.69
8,3,0.1,99,0.7
8,3,0.2,0,0.675
8,3,0.2,42,0.68
8,3,0.2,99,0.68
8,3,0.3,0,0.66
8,3,0.3,42,0.6566666666666666
8,3,0.3,99,0.65
8,3,0.4,0,0.6425
8,3,0.4,42,0.6375
8,3,0.4,99,0.655
8,4,0.1,0,0.71
8,4,0.1,42,0.7
8,4,0.1,99,0.7
8,4,0.2,0,0.71
8,4,0.2,42,0.7
8,4,0.2,99,0.67
8,4,0.3,0,0.6766666666666666
8,4,0.3,42,0.6833333333333333
8,4,0.3,99,0.65
8,4,0.4,0,0.645
8,4,0.4,42,0.65
8,4,0.4,99,0.635
8,5,0.1,0,0.69
8,5,0.1,42,0.68
8,5,0.1,99,0.67
8,5,0.2,0,0.69
8,5,0.2,42,0.7
8,5,0.2,99,0.685
8,5,0.3,0,0.6666666666666666
8,5,0.3,42,0.6833333333333333
8,5,0.3,99,0.6533333333333333
8,5,0.4,0,0.6525
8,5,0.4,42,0.6425
8,5,0.4,99,0.665
8,6,0.1,0,0.66
8,6,0.1,42,0.69
8,6,0.1,99,0.69
8,6,0.2,0,0.685
8,6,0.2,42,0.7
8,6,0.2,99,0.68
8,6,0.3,0,0.67
8,6,0.3,42,0.68
8,6,0.3,99,0.6433333333333333
8,6,0.4,0,0.65
8,6,0.4,42,0.6375
8,6,0.4,99,0.6525
8,7,0.1,0,0.69
8,7,0.1,42,0.7
8,7,0.1,99,0.65
8,7,0.2,0,0.695
8,7,0.2,42,0.69
8,7,0.2,99,0.695
8,7,0.3,0,0.6533333333333333
8,7,0.3,42,0.6633333333333333
8,7,0.3,99,0.6433333333333333
8,7,0.4,0,0.64
8,7,0.4,42,0.625
8,7,0.4,99,0.6475
8,8,0.1,0,0.69
8,8,0.1,42,0.67
8,8,0.1,99,0.64
8,8,0.2,0,0.675
8,8,0.2,42,0.705
8,8,0.2,99,0.685
8,8,0.3,0,0.6633333333333333
8,8,0.3,42,0.6666666666666666
8,8,0.3,99,0.6366666666666667
8,8,0.4,0,0.655
8,8,0.4,42,0.6325
8,8,0.4,99,0.65
8,9,0.1,0,0.67
8,9,0.1,42,0.68
8,9,0.1,99,0.66
8,9,0.2,0,0.665
8,9,0.2,42,0.685
8,9,0.2,99,0.695
8,9,0.3,0,0.6533333333333333
8,9,0.3,42,0.6733333333333333
8,9,0.3,99,0.63
8,9,0.4,0,0.655
8,9,0.4,42,0.6225
8,9,0.4,99,0.645
8,10,0.1,0,0.69
8,10,0.1,42,0.69
8,10,0.1,99,0.64
8,10,0.2,0,0.685
8,10,0.2,42,0.7
8,10,0.2,99,0.675
8,10,0.3,0,0.66
8,10,0.3,42,0.6766666666666666
8,10,0.3,99,0.61
8,10,0.4,0,0.665
8,10,0.4,42,0.64
8,10,0.4,99,0.63
8,11,0.1,0,0.67
8,11,0.1,42,0.7
8,11,0.1,99,0.68
8,11,0.2,0,0.685
8,11,0.2,42,0.7
8,11,0.2,99,0.68
8,11,0.3,0,0.66
8,11,0.3,42,0.6633333333333333
8,11,0.3,99,0.6133333333333333
8,11,0.4,0,0.6475
8,11,0.4,42,0.645
8,11,0.4,99,0.6425
8,12,0.1,0,0.66
8,12,0.1,42,0.69
8,12,0.1,99,0.64
8,12,0.2,0,0.68
8,12,0.2,42,0.705
8,12,0.2,99,0.695
8,12,0.3,0,0.66
8,12,0.3,42,0.6666666666666666
8,12,0.3,99,0.6166666666666667
8,12,0.4,0,0.6425
8,12,0.4,42,0.64
8,12,0.4,99,0.6475
8,13,0.1,0,0.65
8,13,0.1,42,0.7
8,13,0.1,99,0.64
8,13,0.2,0,0.68
8,13,0.2,42,0.695
8,13,0.2,99,0.68
8,13,0.3,0,0.6533333333333333
8,13,0.3,42,0.65
8,13,0.3,99,0.62
8,13,0.4,0,0.63
8,13,0.4,42,0.6325
8,13,0.4,99,0.6425
8,14,0.1,0,0.66
8,14,0.1,42,0.69
8,14,0.1,99,0.65
8,14,0.2,0,0.675
8,14,0.2,42,0.7
8,14,0.2,99,0.7
8,14,0.3,0,0.6266666666666667
8,14,0.3,42,0.6466666666666666
8,14,0.3,99,0.6266666666666667
8,14,0.4,0,0.635
8,14,0.4,42,0.625
8,14,0.4,99,0.6225
8,15,0.1,0,0.67
8,15,0.1,42,0.69
8,15,0.1,99,0.63
8,15,0.2,0,0.685
8,15,0.2,42,0.675
8,15,0.2,99,0.68
8,15,0.3,0,0.6366666666666667
8,15,0.3,42,0.6466666666666666
8,15,0.3,99,0.6266666666666667
8,15,0.4,0,0.64
8,15,0.4,42,0.62
8,15,0.4,99,0.615
8,16,0.1,0,0.63
8,16,0.1,42,0.69
8,16,0.1,99,0.65
8,16,0.2,0,0.675
8,16,0.2,42,0.695
8,16,0.2,99,0.68
8,16,0.3,0,0.64
8,16,0.3,42,0.6433333333333333
8,16,0.3,99,0.6166666666666667
8,16,0.4,0,0.6575
8,16,0.4,42,0.6275
8,16,0.4,99,0.6225
8,17,0.1,0,0.65
8,17,0.1,42,0.71
8,17,0.1,99,0.64
8,17,0.2,0,0.675
8,17,0.2,42,0.67
8,17,0.2,99,0.665
8,17,0.3,0,0.6366666666666667
8,17,0.3,42,0.6366666666666667
8,17,0.3,99,0.61
8,17,0.4,0,0.63
8,17,0.4,42,0.615
8,17,0.4,99,0.61
8,18,0.1,0,0.64
8,18,0.1,42,0.7
8,18,0.1,99,0.64
8,18,0.2,0,0.69
8,18,0.2,42,0.66
8,18,0.2,99,0.67
8,18,0.3,0,0.6333333333333333
8,18,0.3,42,0.6233333333333333
8,18,0.3,99,0.6133333333333333
8,18,0.4,0,0.615
8,18,0.4,42,0.6225
8,18,0.4,99,0.6
8,19,0.1,0,0.63
8,19,0.1,42,0.69
8,19,0.1,99,0.63
8,19,0.2,0,0.69
8,19,0.2,42,0.665
8,19,0.2,99,0.65
8,19,0.3,0,0.6233333333333333
8,19,0.3,42,0.63
8,19,0.3,99,0.61
8,19,0.4,0,0.625
8,19,0.4,42,0.62
8,19,0.4,99,0.5925
8,20,0.1,0,0.65
8,20,0.1,42,0.64
8,20,0.1,99,0.64
8,20,0.2,0,0.67
8,20,0.2,42,0.645
8,20,0.2,99,0.65
8,20,0.3,0,0.6233333333333333
8,20,0.3,42,0.63
8,20,0.3,99,0.5933333333333334
8,20,0.4,0,0.6175
8,20,0.4,42,0.6225
8,20,0.4,99,0.5875
8,21,0.1,0,0.66
8,21,0.1,42,0.64
8,21,0.1,99,0.65
8,21,0.2,0,0.66
8,21,0.2,42,0.655
8,21,0.2,99,0.65
8,21,0.3,0,0.6266666666666667
8,21,0.3,42,0.6433333333333333
8,21,0.3,99,0.5766666666666667
8,21,0.4,0,0.615
8,21,0.4,42,0.63
8,21,0.4,99,0.5975
8,22,0.1,0,0.66
8,22,0.1,42,0.63
8,22,0.1,99,0.65
8,22,0.2,0,0.665
8,22,0.2,42,0.66
8,22,0.2,99,0.655
8,22,0.3,0,0.6166666666666667
8,22,0.3,42,0.64
8,22,0.3,99,0.5766666666666667
8,22,0.4,0,0.6275
8,22,0.4,42,0.615
8,22,0.4,99,0.605
8,23,0.1,0,0.67
8,23,0.1,42,0.67
8,23,0.1,99,0.66
8,23,0.2,0,0.65
8,23,0.2,42,0.66
8,23,0.2,99,0.65
